bowler_id,bowler_name,bowling_style,is_right_armed,career_deliveries,career_wide_rate,career_no_ball_rate,formats_played,career_avg_speed_kmh,career_speed_std,career_speed_min,career_speed_max,career_speed_q25,career_speed_q75,career_speed_samples,career_speed_cv,career_avg_pitch_x,career_avg_pitch_y,career_pitch_x_std,career_pitch_y_std,career_avg_stumps_x,career_avg_stumps_y,career_avg_lateral_swing,career_swing_std,career_traj_samples,dtype_pct_full,dtype_pct_full_toss,dtype_pct_good_length,dtype_pct_short,dtype_pct_short_of_length,dtype_pct_unknown,dtype_pct_yorker,avg_speed_death,avg_speed_mid,avg_speed_pp
3777,Ishan Porel,MEDIUM_SEAM,1.0,26,0.07692,0.0,IPL_Men,128.03898,8.01917,104.526,135.5688,128.7351,132.318,26.0,0.0626,-0.12842,7.38277,0.24386,1.37515,0.14785,0.87358,0.27627,0.18471,26.0,0.53846,0.0,0.34615,0.0,0.0,0.0,0.11538,124.38227,128.89966,127.17831
3779,Shivam Mavi,FAST_SEAM,1.0,545,0.04404,0.00734,IPL_Men,135.59418,9.30043,94.6944,149.868,134.8326,140.7357,516.0,0.0686,-0.40402,7.31325,0.29758,2.6122,-0.13247,0.78971,0.27155,0.2638,494.0,0.33761,0.03486,0.31193,0.0055,0.06606,0.07339,0.17064,132.36245,137.12569,136.92402
3781,Jhye Richardson,FAST_SEAM,1.0,765,0.01699,0.0,IPL_Men,134.23944,8.98341,95.49,145.0476,133.1631,139.2894,274.0,0.0669,-0.36147,7.56243,0.28496,2.44745,-0.12453,0.83198,0.23695,0.25097,268.0,0.15686,0.00915,0.11503,0.00131,0.03399,0.64575,0.03791,131.04803,134.37284,137.90834
3787,Lahiru Madushanka,FAST_SEAM,1.0,93,0.02151,0.01075,IPL_Men,123.67899,7.35348,108.3348,135.1044,117.8298,128.4354,91.0,0.0595,-0.19812,7.41587,0.24802,1.81856,-0.06502,0.87609,0.1331,0.21581,91.0,0.49462,0.0,0.36559,0.0,0.02151,0.0,0.11828,121.67534,126.23364,135.56306
3801,Fakhar Zaman,ORTHODOX,0.0,135,0.0,0.0,IPL_Men,84.77661,4.74195,74.4984,94.6944,81.4356,88.2756,87.0,0.0559,-0.20761,4.52979,0.17105,1.28175,-0.0584,0.60939,0.14921,0.13375,87.0,0.13333,0.03704,0.0,0.0,0.0,0.35556,0.47407,84.77661,86.35378,86.95849
3803,Chris Green,OFF_SPIN,1.0,17,0.0,0.0,IPL_Men,97.42848,4.54131,86.2416,105.102,95.8212,99.6246,15.0,0.0466,0.03033,4.57813,0.30378,2.05477,-0.2024,0.61947,-0.23273,0.17635,15.0,0.41176,0.17647,0.0,0.0,0.0,0.0,0.41176,95.18112,86.56654,98.55216
3808,Mir Hamza,MEDIUM_SEAM,0.0,90,0.0,0.0,IPL_Men,131.24921,3.00214,122.8104,136.7604,129.2274,133.389,87.0,0.0229,-0.04301,7.56078,0.40056,1.60964,-0.12147,0.71115,-0.07846,0.2824,87.0,0.5,0.0,0.38889,0.0,0.02222,0.01111,0.07778,131.17838,131.50152,130.95765
3822,Malinda Pushpakumara,ORTHODOX,0.0,660,0.0,0.0,IPL_Men,78.9272,5.1678,66.4416,100.224,75.0501,82.0161,640.0,0.0655,-0.08942,4.23312,0.21646,0.79848,-0.09699,0.6108,-0.00756,0.17585,639.0,0.05606,0.00455,0.0,0.0,0.0,0.01364,0.92576,78.7641,80.15266,80.86185
3824,Navdeep Saini,FAST_SEAM,1.0,744,0.02554,0.01075,IPL_Men,140.09256,6.85299,105.8508,152.8524,138.2445,144.0882,722.0,0.0489,-0.36715,7.35369,0.23481,2.62476,-0.08963,0.86031,0.27752,0.19799,686.0,0.32124,0.03898,0.35349,0.00134,0.06317,0.06317,0.1586,138.80269,139.78283,141.9284
3825,Basil Thampi,MEDIUM_SEAM,1.0,437,0.02517,0.00229,IPL_Men,131.98774,13.05876,84.906,144.9,132.0147,139.7907,422.0,0.0989,-0.09564,6.60069,0.36175,3.15271,0.05328,0.72529,0.14891,0.27617,399.0,0.22883,0.10526,0.31808,0.0,0.0595,0.07323,0.2151,131.22054,130.80057,134.5762
3826,Shubham Agarwal,LEG_SPIN,1.0,24,0.0,0.0,IPL_Men,88.18717,3.51292,81.3672,94.3452,85.8816,90.5004,23.0,0.0398,-0.12752,4.18643,0.32182,2.03547,-0.09748,0.54817,0.03004,0.12408,23.0,0.29167,0.16667,0.0,0.0,0.0,0.0,0.54167,84.76393,87.7556,89.7408
3827,Tejas Baroka,LEG_SPIN,1.0,21,0.0,0.0,IPL_Men,85.78998,4.76343,77.0688,94.8312,83.0763,88.4115,20.0,0.0555,-0.03745,5.4304,0.23984,1.39145,0.23895,0.76875,0.2764,0.26121,20.0,0.33333,0.0,0.04762,0.0,0.0,0.04762,0.57143,84.3516,85.7952,86.4996
3831,T Natarajan,MEDIUM_SEAM,0.0,570,0.04561,0.00175,IPL_Men,132.83674,6.0229,105.6492,142.0416,131.3163,136.7217,556.0,0.0453,0.09419,5.99524,0.3441,3.23587,-0.12001,0.64152,-0.2142,0.22429,506.0,0.22807,0.14035,0.25965,0.00526,0.02807,0.09649,0.24211,132.75552,132.2056,134.46145
3834,Krishnappa Gowtham,OFF_SPIN,1.0,414,0.01449,0.0,IPL_Men,97.42863,4.33985,74.9916,109.7748,94.5297,100.6434,382.0,0.0445,-0.12821,5.44545,0.34137,1.39118,-0.08342,0.66214,0.04479,0.26076,380.0,0.48068,0.01691,0.01449,0.0,0.0,0.03623,0.45169,98.02044,96.92209,97.96503
3835,Kulwant Khejroliya,FAST_SEAM,0.0,101,0.05941,0.0,IPL_Men,133.71647,7.32999,106.0632,143.1396,131.1516,138.3912,97.0,0.0548,0.16191,8.04677,0.21623,2.63262,-0.12653,0.96629,-0.28845,0.23719,94.0,0.27723,0.0198,0.41584,0.0198,0.06931,0.05941,0.13861,133.09874,133.02788,136.6166
3838,Rahul Tripathi,MEDIUM_SEAM,1.0,6,0.0,0.0,IPL_Men,109.7076,7.47473,102.366,121.3416,103.6746,113.6151,6.0,0.0681,-0.24267,7.69733,0.26198,2.54297,-0.01067,0.68867,0.232,0.22104,6.0,0.33333,0.0,0.5,0.0,0.0,0.0,0.16667,124.38227,109.7076,130.39351
3840,Mohammed Siraj,MEDIUM_SEAM,1.0,1238,0.03958,0.00323,IPL_Men,136.27616,7.46428,99.9144,149.9436,134.4798,140.7843,1140.0,0.0548,-0.33144,7.15782,0.29815,2.88064,-0.05905,0.81169,0.27238,0.2439,1101.0,0.33683,0.04362,0.24798,0.00969,0.07997,0.09047,0.19144,136.15819,136.26973,136.43587
3849,Khary Pierre,ORTHODOX,0.0,84,0.0,0.0,IPL_Men,89.37212,3.35475,82.9836,95.9256,86.562,91.3536,73.0,0.0375,-0.16679,5.17025,0.21264,1.12459,-0.09304,0.67801,0.07375,0.11034,73.0,0.34524,0.0,0.0,0.0,0.0,0.02381,0.63095,89.52775,89.03379,86.95849
3852,Keon Harding,unknown,1.0,47,0.08511,0.02128,IPL_Men,131.2902,6.33282,109.4184,138.1608,129.3786,135.4554,46.0,0.0482,-0.14902,7.32117,0.27942,2.20229,0.21404,0.79643,0.36307,0.20705,46.0,0.59574,0.02128,0.25532,0.0,0.04255,0.0,0.08511,129.81574,132.60392,130.95803
3856,Andre McCarthy,OFF_SPIN,1.0,12,0.0,0.0,IPL_Men,82.38175,3.83026,76.572,90.7236,81.0162,83.1582,11.0,0.0465,-0.04255,5.51482,0.47695,1.20369,0.112,0.81236,0.15455,0.24137,11.0,0.41667,0.0,0.0,0.0,0.0,0.08333,0.5,82.38175,86.56654,88.28374
3858,Rahkeem Cornwall,OFF_SPIN,1.0,1103,0.0,0.0,IPL_Men,82.5475,3.80226,67.4748,92.9304,79.8264,85.1184,881.0,0.0461,-0.08189,4.42849,0.3045,0.79564,0.05968,0.7812,0.14157,0.23605,880.0,0.06528,0.00272,0.0,0.0,0.0,0.18767,0.74433,82.05535,84.736,86.0384
3861,Ronsford Beaton,MEDIUM_SEAM,1.0,39,0.07692,0.0,IPL_Men,125.53649,5.94583,95.0076,138.3156,122.4234,130.4874,155.0,0.0487,-0.20067,7.09016,0.31074,2.10741,-0.05226,0.78551,0.15745,0.21767,155.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.38227,127.43109,130.39351
3863,Zahoor Khan,MEDIUM_SEAM,1.0,205,0.02439,0.00488,IPL_Men,125.53649,5.94583,95.0076,138.3156,122.4234,130.4874,155.0,0.0487,-0.20067,7.09016,0.31074,2.10741,-0.05226,0.78551,0.15745,0.21767,155.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.38227,127.43109,130.39351
3872,Andy McBrine DUPLICATE,unknown,1.0,72,0.02778,0.0,IPL_Men,93.14175,4.71673,82.7676,124.2612,90.5796,97.596,105.0,0.0434,-0.12505,5.4521,0.25363,1.58025,-0.04709,0.70603,0.09138,0.20212,105.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.39757,121.7758,129.56412
3873,Chamika Karunaratne,MEDIUM_SEAM,1.0,137,0.0,0.0438,IPL_Men,125.53649,5.94583,95.0076,138.3156,122.4234,130.4874,155.0,0.0487,-0.20067,7.09016,0.31074,2.10741,-0.05226,0.78551,0.15745,0.21767,155.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.38227,127.43109,130.39351
3887,D'Arcy Short,UNORTHODOX,0.0,48,0.0,0.0,IPL_Men,88.33203,3.49025,82.8612,97.668,85.7754,90.8802,46.0,0.0395,0.07715,4.93315,0.22568,1.82674,0.09765,0.70891,0.0205,0.17607,46.0,0.27083,0.02083,0.0625,0.0,0.0,0.04167,0.60417,87.8301,90.13896,88.60521
4029,Marnus Labuschagne,LEG_SPIN,1.0,233,0.0,0.0,IPL_Men,89.88705,3.40352,81.1944,96.5916,87.6204,92.2194,139.0,0.0379,-0.08575,4.95314,0.27908,1.65435,-0.23956,0.61577,-0.15381,0.23149,139.0,0.24034,0.02575,0.01288,0.0,0.0,0.38627,0.33476,89.88705,86.51212,88.8083
4041,Georgia Wareham,LEG_SPIN,1.0,84,0.0,0.0,IPL_Men,71.35942,2.21195,65.5956,78.2892,70.2252,72.3366,83.0,0.031,-0.13531,4.1247,0.23109,1.12957,-0.09994,0.60219,0.03537,0.10933,83.0,0.11905,0.0,0.0,0.0,0.0,0.0,0.88095,71.18078,72.05294,88.8083
4043,Sophie Molineux,ORTHODOX,0.0,168,0.0,0.0,IPL_Men,75.47666,4.39351,67.0176,110.9772,72.5562,77.8689,168.0,0.0582,-0.15986,4.14836,0.21362,1.18698,-0.14842,0.59443,0.01144,0.18944,168.0,0.125,0.04167,0.0,0.0,0.0,0.0,0.83333,75.39046,76.195,86.95849
4055,Riley Meredith,FAST_SEAM,1.0,108,0.0463,0.00926,IPL_Men,138.26329,8.12751,113.2956,146.3616,137.7396,143.2899,100.0,0.0588,-0.17218,7.68686,0.2405,2.14845,0.0178,0.90734,0.18998,0.13434,98.0,0.41667,0.00926,0.36111,0.00926,0.0463,0.03704,0.12037,136.27782,135.20721,142.88818
4124,Tayla Vlaeminck,FAST_SEAM,1.0,62,0.01613,0.01613,IPL_Men,115.63757,3.40038,106.4628,120.5964,112.6188,118.4373,62.0,0.0294,-0.21173,8.39221,0.30822,2.57825,0.06315,0.92255,0.27487,0.28531,62.0,0.30645,0.01613,0.35484,0.0,0.20968,0.0,0.1129,115.9743,114.48309,135.56306
4128,Ashleigh Gardner,OFF_SPIN,1.0,328,0.0122,0.0,IPL_Men,77.92009,5.25353,65.7936,95.3748,73.9764,81.8424,306.0,0.0674,-0.19202,4.35277,0.27432,1.16984,-0.18954,0.6716,0.00249,0.2087,305.0,0.16159,0.02744,0.0,0.0,0.0,0.05488,0.7561,77.71351,80.66487,73.4409
4157,William Somerville,OFF_SPIN,1.0,679,0.0,0.0,IPL_Men,85.46764,4.32168,72.5076,97.2432,82.6956,88.596,605.0,0.0506,0.06397,4.47659,0.2846,0.92763,0.18408,0.68538,0.12012,0.2136,605.0,0.11929,0.00147,0.0,0.0,0.0,0.10015,0.77909,85.60233,84.09333,88.28374
4208,Faheem Ashraf,MEDIUM_SEAM,1.0,1366,0.00952,0.00366,IPL_Men,131.83117,5.54195,81.81,142.4556,129.7944,134.6724,501.0,0.042,-0.25884,7.35646,0.32349,1.8996,0.01682,0.80665,0.27566,0.24319,499.0,0.18668,0.0022,0.10981,0.00073,0.01537,0.63177,0.05344,131.32787,132.86227,133.3908
4277,Junior Dala,MEDIUM_SEAM,1.0,109,0.05505,0.00917,IPL_Men,134.82571,6.64643,113.9328,147.1428,132.408,139.176,109.0,0.0493,-0.17704,8.15421,0.3595,3.00927,0.09819,0.87089,0.27523,0.32132,106.0,0.30275,0.02752,0.29358,0.0,0.20183,0.02752,0.14679,133.50287,134.32519,136.92535
4285,Mohammad Abbas,MEDIUM_SEAM,1.0,2731,0.00403,0.00293,IPL_Men,128.03091,4.54416,89.8704,139.0428,126.2142,130.4874,2031.0,0.0355,-0.0754,7.0727,0.34792,1.61028,0.06256,0.7739,0.13796,0.24553,2029.0,0.51739,0.0033,0.11534,0.0,0.03332,0.25009,0.08056,127.80284,128.74431,128.05265
4306,Seth Rance,MEDIUM_SEAM,1.0,80,0.0125,0.0125,IPL_Men,125.53649,5.94583,95.0076,138.3156,122.4234,130.4874,155.0,0.0487,-0.20067,7.09016,0.31074,2.10741,-0.05226,0.78551,0.15745,0.21767,155.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.38227,127.43109,130.39351
4315,Nashra Sandhu,ORTHODOX,0.0,61,0.01639,0.0,IPL_Men,70.10439,2.28389,66.3084,78.2136,68.5908,71.3448,59.0,0.0326,-0.10686,4.45756,0.3706,0.9735,-0.13336,0.54239,-0.02649,0.12811,59.0,0.13115,0.0,0.0,0.0,0.0,0.03279,0.83607,70.27427,68.26968,86.95849
4320,Ankit Soni,SEAM,1.0,112,0.02679,0.0,IPL_Men,87.98747,5.40413,76.6116,116.208,84.5055,91.2753,112.0,0.0614,-0.09331,4.70212,0.34342,1.68688,-0.03758,0.67004,0.05573,0.25796,112.0,0.23214,0.0625,0.04464,0.0,0.0,0.0,0.66071,86.4324,88.00262,87.9816
4324,Simi Singh,OFF_SPIN,1.0,459,0.00218,0.0,IPL_Men,87.68426,3.58757,74.754,97.2972,85.2984,90.0036,149.0,0.0409,-0.31683,5.32738,0.25513,0.96354,-0.11189,0.60122,0.20494,0.2401,149.0,0.13072,0.0,0.0,0.0,0.0,0.67538,0.1939,87.25427,88.59525,90.15284
4327,Akeira Peters,MEDIUM_SEAM,0.0,25,0.04,0.0,IPL_Men,97.56576,2.31246,93.7512,103.5576,95.67,98.928,25.0,0.0237,-0.3238,6.5774,0.20753,1.47908,-0.18696,0.56192,0.13684,0.11962,25.0,0.56,0.0,0.2,0.0,0.0,0.0,0.24,97.48828,97.6497,130.39351
4329,Qiana Joseph,MEDIUM_SEAM,0.0,35,0.14286,0.0,IPL_Men,96.2605,3.73885,90.0144,106.0524,93.3048,98.3934,35.0,0.0388,-0.15317,6.50063,0.29371,2.3059,-0.35426,0.67306,-0.20109,0.22614,35.0,0.4,0.02857,0.28571,0.0,0.0,0.0,0.28571,124.38227,95.49955,97.719
4334,Mansi Joshi,MEDIUM_SEAM,1.0,56,0.03571,0.0,IPL_Men,107.87105,2.02605,99.7812,111.7584,106.9524,109.0962,55.0,0.0188,-0.17031,5.87645,0.33595,1.93776,-0.19875,0.58702,-0.02844,0.23549,55.0,0.51786,0.05357,0.14286,0.0,0.0,0.0,0.28571,107.5401,108.4608,107.5992
4344,Willem Mulder - Duplicate,MEDIUM_SEAM,1.0,50,0.02,0.02,IPL_Men,132.40361,4.15709,116.8812,140.454,129.537,134.9514,50.0,0.0314,-0.12398,7.09016,0.33941,2.38291,-0.03562,0.70764,0.08836,0.25112,50.0,0.44,0.02,0.3,0.0,0.06,0.0,0.18,131.71727,134.577,130.39351
4445,Riyan Parag,LEG_SPIN,1.0,136,0.02206,0.0,IPL_Men,91.75334,6.03673,68.742,108.3996,88.6716,95.4756,127.0,0.0658,-0.00938,5.63393,0.37818,1.86064,-0.01395,0.63391,-0.00457,0.25995,127.0,0.41912,0.01471,0.09559,0.0,0.00735,0.02206,0.44118,93.0132,91.28733,100.8636
4467,Sarah Glenn,LEG_SPIN,1.0,36,0.0,0.0,IPL_Men,76.054,2.8976,72.7632,87.2496,74.0394,77.31,36.0,0.0381,-0.06856,4.90633,0.20663,1.35182,-0.10858,0.59925,-0.04003,0.14778,36.0,0.25,0.0,0.02778,0.0,0.0,0.0,0.72222,76.054,86.51212,88.8083
4501,Devika Vaidya,LEG_SPIN,1.0,24,0.0,0.0,IPL_Men,66.8964,1.02636,64.6776,69.462,66.3534,67.4289,24.0,0.0153,-0.25071,4.34704,0.21091,1.16899,-0.36075,0.633,-0.11004,0.13829,24.0,0.25,0.04167,0.0,0.0,0.0,0.0,0.70833,67.2762,66.7698,88.8083
4527,Nazmul Islam,ORTHODOX,0.0,320,0.00312,0.0,IPL_Men,83.60248,4.55386,70.6032,96.6312,80.6085,86.3226,316.0,0.0545,-0.11741,4.68281,0.2278,1.13434,-0.07792,0.59785,0.03949,0.19085,316.0,0.225,0.01875,0.0,0.0,0.0,0.0125,0.74375,83.57182,83.90573,83.2242
4530,Shaheen Afridi,FAST_SEAM,0.0,1811,0.0127,0.00773,IPL_Men,136.81346,4.72173,92.682,146.5992,134.712,139.8276,1133.0,0.0345,0.11548,6.9345,0.34165,2.16537,-0.08786,0.80776,-0.20334,0.2758,1125.0,0.3153,0.0127,0.14522,0.00055,0.03258,0.36334,0.13031,136.07916,137.26945,138.14475
4572,Mujeeb Ur Rahman,OFF_SPIN,1.0,1997,0.02354,0.0,IPL_Men,93.11559,5.1036,75.834,107.4528,89.8344,96.84,1097.0,0.0548,-0.1366,5.42483,0.32,1.2758,-0.01765,0.65498,0.11895,0.27072,1097.0,0.2674,0.00501,0.00701,0.0,0.0,0.44066,0.27992,92.44092,94.1212,92.39701
4590,Blessing Muzarabani,FAST_SEAM,1.0,543,0.03683,0.01289,IPL_Men,130.61532,5.09951,116.3124,139.8996,126.7416,134.1972,61.0,0.039,-0.20303,7.81644,0.43289,1.90807,0.05752,1.05407,0.26056,0.23231,61.0,0.05893,0.0,0.03683,0.0,0.01105,0.88398,0.00921,129.83772,131.36783,135.56306
4599,Ajaz Patel,ORTHODOX,0.0,1261,0.0,0.0,IPL_Men,84.15723,3.42203,73.0872,97.7688,81.9891,86.2056,1024.0,0.0407,0.04794,4.4794,0.32232,0.90469,-0.07845,0.64067,-0.12639,0.19226,1023.0,0.10468,0.00397,0.00079,0.0,0.0,0.18081,0.70975,83.9747,85.59681,85.3878
4649,Daniel Sams,FAST_SEAM,0.0,115,0.05217,0.0087,IPL_Men,126.58952,9.37407,98.4888,144.9972,119.7171,132.93,106.0,0.0741,0.14847,7.40271,0.36552,2.79101,-0.15963,0.82718,-0.30811,0.29637,104.0,0.34783,0.01739,0.26957,0.02609,0.10435,0.03478,0.2,123.11467,124.05912,130.05345
4682,Wafadar Momand,MEDIUM_SEAM,1.0,177,0.0113,0.00565,IPL_Men,134.5903,4.55734,122.6124,143.3844,131.8752,138.0024,92.0,0.0339,-0.27287,7.75307,0.43833,2.07693,0.03984,0.95611,0.3127,0.33466,91.0,0.23729,0.0,0.18079,0.0,0.03955,0.48588,0.0565,134.11119,136.04475,133.9173
4687,Hasan Mahmud,MEDIUM_SEAM,1.0,75,0.04,0.0,IPL_Men,133.21496,3.16002,126.0756,144.828,131.0706,135.36,71.0,0.0237,-0.23045,8.02373,0.42705,1.28017,-0.0401,0.91172,0.19035,0.22862,71.0,0.46667,0.01333,0.46667,0.0,0.02667,0.0,0.02667,132.55959,133.92815,130.39351
4691,Nayeem Hasan,OFF_SPIN,1.0,775,0.0,0.0,IPL_Men,85.36137,3.89126,72.4068,95.328,83.142,88.2252,665.0,0.0456,-0.13839,4.53002,0.31153,0.89966,0.08799,0.71867,0.22638,0.25088,665.0,0.12774,0.00129,0.0,0.0,0.0,0.12387,0.7471,85.06003,86.65576,87.30105
4698,Arshdeep Singh,MEDIUM_SEAM,0.0,486,0.05761,0.00206,IPL_Men,128.73019,8.18996,97.2,141.2028,120.1788,135.009,483.0,0.0636,-0.08062,6.53157,0.36387,3.08313,-0.20317,0.76817,-0.12256,0.29524,463.0,0.33951,0.09465,0.23045,0.00617,0.0679,0.04115,0.22016,127.74945,127.0036,130.71759
4763,Liam Roche,OFF_SPIN,1.0,142,0.02817,0.0,IPL_Men,85.76454,4.76166,70.4754,101.4408,83.2446,88.5663,253.5,0.0577,-0.08388,4.67617,0.31081,1.21174,0.02247,0.65099,0.08884,0.23035,252.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.67964,86.56654,88.28374
4823,Azmatullah,MEDIUM_SEAM,1.0,24,0.0,0.0,IPL_Men,126.9169,6.6715,113.022,136.17,122.688,131.5512,23.0,0.0526,-0.44414,8.63532,0.17594,1.71415,-0.18305,0.80918,0.26109,0.16974,22.0,0.20833,0.0,0.58333,0.0,0.04167,0.08333,0.08333,126.9169,127.43109,130.39351
4840,Shehan Madushanka,FAST_SEAM,1.0,28,0.07143,0.0,IPL_Men,134.0816,5.53134,96.5088,146.3616,131.6394,137.4498,654.0,0.0422,-0.21855,7.41587,0.31966,2.22643,-0.07887,0.84743,0.16009,0.24405,645.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,133.159,134.49967,135.56306
4841,Amir Hayat,MEDIUM_SEAM,1.0,42,0.0,0.0,IPL_Men,125.53649,5.94583,95.0076,138.3156,122.4234,130.4874,155.0,0.0487,-0.20067,7.09016,0.31074,2.10741,-0.05226,0.78551,0.15745,0.21767,155.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.38227,127.43109,130.39351
4842,Ashfaq Ahmed,OFF_SPIN,1.0,12,0.0,0.0,IPL_Men,85.76454,4.76166,70.4754,101.4408,83.2446,88.5663,253.5,0.0577,-0.08388,4.67617,0.31081,1.21174,0.02247,0.65099,0.08884,0.23035,252.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.67964,86.56654,88.28374
4944,KM Asif,MEDIUM_SEAM,1.0,52,0.03846,0.01923,IPL_Men,136.0903,8.93513,111.456,144.3672,137.0943,140.9463,50.0,0.0657,-0.24908,8.27488,0.25494,2.93027,0.07398,0.92478,0.32306,0.21398,49.0,0.32692,0.01923,0.25,0.0,0.21154,0.03846,0.15385,134.39991,133.88455,138.2007
4950,Sudhesan Midhun,LEG_SPIN,1.0,13,0.07692,0.0,IPL_Men,82.05978,4.53691,76.1688,92.196,79.1208,82.9188,13.0,0.0553,-0.15708,4.96877,0.16992,1.14486,-0.17438,0.54392,-0.01731,0.22197,13.0,0.23077,0.0,0.0,0.0,0.0,0.0,0.76923,84.76393,82.05978,88.8083
4951,Mayank Markande,LEG_SPIN,1.0,323,0.01548,0.0,IPL_Men,84.67341,4.75355,68.7744,105.1056,81.8928,87.5826,315.0,0.0561,-0.10427,4.92496,0.30934,1.18417,-0.01516,0.6689,0.08912,0.23379,314.0,0.29721,0.0031,0.0031,0.0,0.0,0.02477,0.67183,85.6329,84.50091,88.8083
4960,Javon Searles,FAST_SEAM,1.0,45,0.06667,0.0,IPL_Men,124.59715,7.06826,108.8172,133.9848,120.1257,129.8943,44.0,0.0567,-0.21302,7.33081,0.44611,2.12836,-0.1239,0.83421,0.08912,0.35027,42.0,0.33333,0.04444,0.37778,0.0,0.04444,0.04444,0.15556,125.4384,123.31008,129.27189
4997,John Campbell,OFF_SPIN,1.0,51,0.01961,0.0,IPL_Men,82.5324,3.40275,75.906,90.9288,79.9848,85.2156,48.0,0.0412,0.0005,4.33862,0.32551,1.30956,0.14367,0.7556,0.14317,0.25339,48.0,0.15686,0.05882,0.0,0.0,0.0,0.05882,0.72549,82.5324,86.56654,88.28374
5004,Ariful Haque,FAST_SEAM,1.0,78,0.0,0.0,IPL_Men,122.92228,3.78978,109.8756,130.608,120.312,125.5023,76.0,0.0308,-0.41208,8.00622,0.14873,1.53363,-0.18263,0.75426,0.22945,0.16305,76.0,0.46154,0.0,0.46154,0.0,0.02564,0.01282,0.03846,121.93834,124.431,135.56306
5029,Mohammad Hasnain,FAST_SEAM,1.0,178,0.03371,0.0,IPL_Men,140.73461,3.6887,130.032,148.6188,138.6828,143.2836,113.0,0.0262,-0.12656,8.16634,0.2856,2.77187,0.02563,0.96531,0.1522,0.25361,112.0,0.21348,0.00562,0.21348,0.02247,0.09551,0.35955,0.08989,140.92668,140.67735,139.2624
5036,Romario Shepherd,MEDIUM_SEAM,1.0,43,0.02326,0.0,IPL_Men,130.96003,3.07039,123.1092,136.2132,129.0753,133.2774,42.0,0.0234,-0.04737,8.01524,0.35294,1.80077,0.05778,0.92763,0.10515,0.2485,41.0,0.34884,0.0,0.51163,0.0,0.02326,0.02326,0.09302,130.25583,131.81248,130.39351
5052,Pooja Vastrakar,MEDIUM_SEAM,1.0,80,0.0125,0.0125,IPL_Men,108.23265,3.71868,97.2,115.1604,106.7904,109.17,32.0,0.0344,-0.16287,6.38758,0.36389,3.16773,0.05052,0.65939,0.21339,0.16645,31.0,0.175,0.0375,0.0375,0.0125,0.025,0.6125,0.1,106.9416,109.00728,130.39351
5059,Radha Yadav,ORTHODOX,0.0,133,0.00752,0.0,IPL_Men,69.36919,3.45914,61.6572,77.0868,66.951,71.7264,127.0,0.0499,-0.08657,4.4246,0.38907,1.27643,-0.19881,0.57851,-0.11224,0.22122,127.0,0.22556,0.03008,0.0,0.0,0.0,0.03008,0.71429,69.49276,68.61291,69.92424
5064,Harleen Deol,OFF_SPIN,1.0,54,0.0,0.0,IPL_Men,67.83638,3.90479,61.8696,76.9248,64.5561,70.5258,50.0,0.0576,-0.44471,4.01878,0.31758,1.19538,-0.57176,0.63498,-0.12704,0.14672,49.0,0.11111,0.07407,0.01852,0.0,0.0,0.03704,0.75926,64.2732,68.9616,88.28374
5105,Prasidh Krishna,MEDIUM_SEAM,1.0,935,0.0385,0.01604,IPL_Men,136.72844,10.21139,88.0092,150.228,135.3942,142.2792,891.0,0.0747,-0.31973,7.42564,0.31074,2.65193,-0.08204,0.90057,0.23768,0.23101,856.0,0.28449,0.04278,0.37112,0.0,0.07059,0.05882,0.17219,134.87809,135.93115,139.50074
5124,Curtis Campher,MEDIUM_SEAM,1.0,158,0.02532,0.00633,IPL_Men,129.07807,6.15719,106.3764,139.1256,126.8784,132.9192,153.0,0.0477,-0.16958,7.75243,0.38651,2.09116,0.03855,0.82103,0.20812,0.28013,153.0,0.41772,0.01266,0.39873,0.0,0.0443,0.03165,0.09494,129.91696,127.8468,130.39351
5146,Oshane Thomas,FAST_SEAM,1.0,686,0.04665,0.01458,IPL_Men,140.11771,5.0936,105.7284,150.624,137.3589,143.3691,654.0,0.0364,-0.193,7.94067,0.27804,2.45001,-0.01809,1.02963,0.17492,0.22757,645.0,0.29009,0.01895,0.43732,0.0,0.08309,0.03353,0.13703,138.62062,141.20855,142.07816
5224,Sherman Lewis,FAST_SEAM,1.0,139,0.0,0.0,IPL_Men,130.64591,3.4812,121.968,138.4272,128.6649,132.9228,134.0,0.0266,-0.21055,7.82414,0.44088,2.1793,-0.03958,0.86327,0.17097,0.30761,134.0,0.30216,0.0,0.43885,0.0,0.06475,0.01439,0.17986,129.94287,132.82964,129.7668
5262,Kirstie Gordon,ORTHODOX,0.0,114,0.0,0.0,IPL_Men,71.46979,2.48196,64.9224,77.0868,69.6168,73.1538,107.0,0.0347,-0.04834,3.88763,0.27042,1.2646,-0.09422,0.58779,-0.04589,0.17542,107.0,0.07895,0.08772,0.0,0.0,0.0,0.01754,0.81579,71.46979,86.35378,86.95849
